Ticker,변동성,평균 주간 수익률
A137940,0.389401251,0.001036468
A138040,0.158383819,-9.52437E-05
A138080,0.82638312,0.010618547
A138490,0.249099548,-0.000238681
A138610,0.590574807,0.010226304
A139240,0.187311411,0.000874244
A140070,0.248180818,-0.132543103
A140570,0.102506984,0.002236126
A141000,0.417233754,-0.000787739
A141280,,
A142210,0.21505805,-0.092333692
A144510,0.339418136,-0.2136
A145210,0.239983674,-0.003475511
A145670,0.123270282,-0.002274027
A145720,0.299562288,-0.098382749
A145940,,
A148140,0.339759522,-0.031898155
A148150,0.212605928,0.055393586
A149980,0.335225129,-0.000146865
A150900,0.274120489,0.003185082
A151860,0.158032939,0.005009149
A151910,0.606587412,0.005689444
A152500,0.210089249,0.004924986
A153270,0.126074888,0.002796829
A153710,0.42971837,0
A155650,0.45120086,0.011035368
A156080,0.135127843,0.002974979
A160980,0.272839078,0.006514897
A161580,0.269850928,0.069397993
A163730,,
A168330,0.603098761,-0.004089251
A170190,,
A173940,0.337142969,-0.002702746
A175330,0.094817031,0.000687743
A179290,0.20648401,-0.187229437
A181710,0.152227061,0.002549006
A182690,0.35372668,0.004509046
A183190,0.289218821,0.000990574
A185680,0.224040297,0.003693127
A185750,0.258709894,0.003924383
A189330,0.779846892,0.02780032
A190510,0.401611273,0.001640006
A191390,,
A192080,0.224285994,0.00211094
A192090,0.148855098,0.001989843
A192250,0.277752726,0.000109261
A192650,0.386614988,0.03418212
A194530,,
A195440,,
A195500,0.230182468,-0.136579572
A195920,0.09525371,0.001167835
A195990,0.519171362,0.006245173
A196220,,
A196300,0.345982224,0.212598425
A196450,0.536957255,-0.002186148
A196700,0.259483365,9.34732E-05
A197140,0.337007181,0.008359686
A198080,0.139441745,0.149446494
A199820,0.070530352,-0.176265271
A200670,0.273469046,-0.001483422
A201400,,
A203650,0.385276593,0.007218637
A204320,0.263667423,0.004285325
A204420,,
A204990,,
A205470,0.961597523,0.011974377
A206650,0.620617269,0.046486718
A207940,0.426322172,0.040247678
A208370,0.57051618,-0.002088931
A208470,0.131499731,0.002439608
A213500,0.176458044,-0.000457747
A214150,0.588265622,0.00862006
A214240,,
A214390,0.238614322,0.001689563
A214430,0.151728349,-4.73865E-05
A214870,0.588188867,0.009622103
A215200,0.555556448,0.006349619
A215360,0.236445411,0.001904236
A215600,0.785224588,0.155462185
A217600,0.376897697,0.006298565
A217770,0.228597426,-0.000707806
A217820,0.313443724,0.004173631
A218420,0.18989979,-0.000944277
A219420,0.463765241,-0.017916667
A219900,0.202707463,0.002559716
A220100,0.356781711,0.006552553
A221840,0.337169967,-0.002444229
A222390,,
A222980,0.269891371,0.001668347
A223310,0.722585867,-0.004424562
A225030,0.194793798,-0.002876406
A225570,0.265189293,0.002601138
A225650,,
A226250,,
A226340,0.290501433,0.002074009
A226440,0.235022485,0.002682363
A226950,0.333528893,-0.109664529
A226980,0.110598209,0.000547214
A227560,0.107301356,-0.000293738
A227570,0.121388183,0.000825737
A227610,0.506793391,0.058193071
A227830,0.103911267,0.002197885
A227950,0.385678901,0.007332402
A228810,0.145152383,0.000172691
A228820,0.135741447,0.002855955
A229200,0.175831127,0.002060938
A230240,0.546359175,0.0060558
A234310,0.08646841,-0.042608605
A234820,,
A235980,0.557190391,0.217142857
A237750,0.242498771,-0.013319672
A237820,0.240384317,-0.366197183
A238090,0.315877677,0.006840905
A238820,,
A239610,0.448613535,-0.40706386
A240180,,
A240810,0.200882814,0.08913649
A241520,0.294013498,-0.007915567
A241690,0.326741382,-0.090470446
A241840,0.496530821,0.175438596
A243070,0.273319992,0.007760493
A245340,0.156914392,0.008457763
A246960,0.291455095,-0.036175711
A247660,,
A250000,0.308219402,-0.010928962
A250060,0.290999697,-0.002493766
A250730,0.079632922,0.00528592
A251270,0.223913227,-0.114197531
A251370,0.278855112,0.003129695
A251890,0.13205794,-0.010681587
A251970,0.13959703,-0.064744156
A252420,0.230032239,0.005099439
A253240,0.107734458,-0.02592955
A253250,0.186848976,0.052907281
A253990,,
A256150,0.183940962,0.008426966
A256970,,
A260930,0.411394028,-0.077173913
A261060,0.128769929,-0.009285579
A261070,0.247232562,-0.032608696
A262100,,
A263190,,
A263690,0.426403756,-0.049612403
A263800,0.362168595,0.241176471
A263920,0.689036498,0.031128405
A264290,,
A265560,0.30905255,-0.220973783
A267490,0.199989331,-0.017343905
A267500,0.220159105,0.019211325
A268600,0.704582,-0.163763066
A269540,0.103813977,0.018829517
A270530,,
A270730,,
A270810,0.165623953,0.008946522
A271060,0.101464403,-0.025490196
A271830,,
A272230,0.087933553,0.014524648
A272450,0.375202898,-0.058957266
A272550,0.115062172,-0.073913043
A272850,,
A273130,0.040908135,-0.003907424
A274090,0.147196102,-0.421301775
A275290,0.087641466,0.006926496
A275980,0.128173452,-0.020377734
A276960,,
A276990,0.11536926,-0.008946322
A277070,0.264309131,-0.253378378
A278540,0.100215845,-0.002522704
A27863K,,
A279600,0.262873079,0.017989418
A280360,0.18177061,0
A280940,0.140504532,0.002015113
A281820,0.224703869,0.047826087
A282330,0.172462841,0.219072165
A283770,,
A283930,,
A284430,0.074699534,0.003874092
A285010,0.151071073,0.038182642
A285240,,
A285880,,
A286750,0.323991784,-0.127906977
A287180,0.204156888,0.006474104
A289080,0.481209775,-0.113428944
A290120,0.258594816,0.181357649
A290130,0.107818129,0.014489775
A290690,0.135882058,-0.015384615
A290740,0.209949022,-0.042160009
A291630,0.338041315,-0.175851703
A292100,,
A292150,0.145013961,-0.01878801
A293480,0.074258485,-0.176935229
A294090,0.306263098,-0.014705882
A298210,,
A299170,0.223472453,0.016543317
A299660,0.34889275,-0.060165975
A299760,,
A300120,0.163966274,-0.003215434
A300280,,
A300290,,
A300300,,
A301400,0.145000211,0.00216341
A302110,,
A302440,,
A302450,0.097467907,-0.000636103
A303530,,
A304100,0.069993065,-0.005154639
A305540,0.229999381,0.006019794
A306040,0.135026811,0.07227696
A307020,,
A307160,,
A307510,0.30768461,0.000489045
A307930,0.226252147,0.283842795
A308170,0.233550144,-0.212827988
A309930,0.070030848,0.002413127
A311270,,
A312610,0.157363381,-0.082089552
A314700,0.116626017,0
A314930,,
A316140,0.204188323,-0.051118211
A317030,0.019484125,0.007518797
A317120,0.181052365,0.078539823
A317320,0.226882601,1.259887006
A317330,0.151644789,0.086538462
A317690,0.077892604,0.048319328
A317770,0.160102325,-0.181318681
A318020,0.087261538,1.146953405
A319660,0.303659192,-0.111405836
A320000,0.188179398,0.009569378
A322150,0.120594256,-0.023010644
A323210,0.032985922,0.145539906
A323990,0.808478504,0.005565863
A325020,0.094903527,0.011555278
A326030,0.076033106,0.245454545
A326230,0.076423462,-0.01595315
A329200,0.072837824,0.002881251
A329650,0.023741936,0.000988631
A332610,0.030832501,0.004380444
A332710,0.010464343,0
A333050,0.007050291,-0.002487562
A333450,,
A333620,,
A333960,0.129396781,0.011170471
A334690,0.114973201,-0.003468781
A334700,0.20780158,0.004024145
A335870,0.0226367,0.00502008
A33637K,0.347556686,1.251781473
A337140,0.122071317,-0.026133974
A337930,0.068285659,-0.021186441
A340120,0.008171743,0
A340360,0.003971459,0
A341790,,
A341850,0.015510019,0.027447217
A342550,0.004001405,0.0025
A344250,,
A344820,0.176617241,-0.25708061
A347890,0.07735182,-0.019047619
A348030,,
A348150,0.052534505,0.034210526
A349720,0.002871288,-0.005012531
A351340,0.013089555,0
A352560,0.034919441,0.045970795
A352820,0.078373019,-0.139650873
A353060,0.001242236,0.005
A356860,0.023391813,-0.089090909
A357550,0,
A358580,,
A359090,0.009233487,-0.002506266
A36328K,0.101137588,-0.006934813
A364960,0.070026129,-0.046822742
A364970,0.104389497,-0.015996122
A365270,,
A365590,0,
A366510,,
A367480,,
A367740,0.044451269,0.076041667
A367770,0.037412631,0.041411043
A368190,0.044132804,0.022826615
A368200,0.044461193,0.023312288
A369370,0,
A371150,0.00567201,0.001473477
A372290,,
A373340,,
A373490,0,
A37550K,,
A376250,,
A376410,,
A377990,,
A379790,,
A380160,,
A380340,,
A380440,,
A381560,,
A383220,,
A383310,,
A385520,,
A388280,,
A388420,,
A394350,,
